sub,Condition,Event.Nr,CDA.AmpSum,expected_value,pe,scr
sub-056,CSplus1,20,0.3595,0.2511451100585671,-0.4630474162425976,0.3595
sub-056,CSplus1,21,0.1005,0.21228783622338102,-0.39227762927152476,0.1005
sub-056,CSminus1,22,0.2262,0.09374583129300931,-0.18028627567861058,0.2262
sub-056,CSplus1,23,0.0631,0.18213730272196485,-0.33815395778678886,0.0631
sub-056,CSplusUS1,24,0.1743,0.2695590194019886,0.7049058947665758,0.1743
sub-056,CSminus1,25,0.0804,0.08449149739453098,-0.16361897571732298,0.0804
sub-056,CSplus1,26,0.2531,0.22211062882143773,-0.41117321501185206,0.2531
sub-056,CSminus1,27,0.1333,0.07648458385260326,-0.14914654669194152,0.1333
sub-056,CSplus1,28,0.1516,0.18770081293965654,-0.34824112233786575,0.1516
sub-056,CSplus1,29,0.112,0.16114104147562647,-0.30043735099429114,0.112
sub-056,CSminus1,30,0.125,0.06951522755939894,-0.13650132755307623,0.125
sub-056,CSminusUS2,31,0.1892,0.1749367279802416,0.8746099189486264,0.1892
sub-056,CSplus2,32,0.1368,0.13997492505190906,-0.2625381615758521,0.1368
sub-056,CSminus2,33,0.1739,0.14177242080415356,-0.2667211689775399,0.1739
sub-056,CSminusUS2,34,0.2025,0.2304059830158497,0.7758797653843873,0.2025
sub-056,CSplus2,35,0.1337,0.12274626849623255,-0.2317323983090972,0.1337
sub-056,CSminus2,36,0.291,0.18546464245681604,-0.34406910347436426,0.291
sub-056,CSplus2,37,0.2995,0.10849834965684672,-0.20624238128865355,0.2995
sub-056,CSminus2,38,0.1718,0.15393468180692188,-0.28600673688013145,0.1718
sub-056,CSminus2,39,0.1533,0.13026403791368701,-0.2432316782664091,0.1533
sub-056,CSplus2,40,0.0876,0.09656478352562767,-0.18485576022778846,0.0876
sub-056,CSminusUS2,41,0.0995,0.22336407813722803,0.7898240621548007,0.0995
sub-056,CSminus2,42,0.0582,0.18087597500262534,-0.3350324312819732,0.0582
sub-056,CSplus2,43,0.065,0.08646322529768849,-0.16670648719062986,0.065
sub-056,CSminusUS2,44,0.193,0.2623189056300201,0.7202062869585886,0.193
sub-056,CSminus2,45,0.099,0.21174710198791669,-0.3898837168895509,0.099
sub-056,CSplus2,46,0.1334,0.07783461159260387,-0.15115554809747905,0.1334
sub-056,CSplus2,47,0.0646,0.0704057378707502,-0.13771972259942697,0.0646
sub-056,CSminus2,48,0.1507,0.1757520649744636,-0.3240235778910406,0.1507
sub-056,CSplus2,49,0.0149,0.06396498706904413,-0.12602634271815283,0.0149
sub-056,CSminusUS2,50,0.1838,0.26002280563128904,0.7249914657317345,0.1838
sub-056,CSminus2,51,0.1493,0.21090544747796766,-0.3880535331235862,0.1493
sub-056,CSplus2,52,0.1323,0.058345972122348565,-0.11578327109380435,0.1323
sub-056,CSminus2,53,0.1956,0.17570555011614936,-0.32375931599923047,0.1956
sub-056,CSminus2,54,0.0348,0.14889501818462086,-0.27559724225840565,0.0348
sub-056,CSplus2,55,0.0,0.05341617572573255,-0.10675829797783999,0.0
sub-056,CSminusUS2,56,0.1454,0.239333998233,0.7620470739990396,0.1454
sub-056,CSplus2,57,0.0221,0.04906886525513418,-0.09876461599548032,0.0221
sub-056,CSminus2,58,0.2411,0.19459687594575853,-0.3589199037194874,0.2411
sub-056,CSplus2,59,0.0175,0.04521721941035233,-0.09165034842758014,0.0175
sub-056,CSminus2,60,0.0335,0.1626175914195946,-0.3003865277754675,0.0335
sub-056,CSminusUS2,61,0.124,0.24975612646712944,0.7434625831554312,0.124
sub-056,CSplus2,62,0.0742,0.04178998597344671,-0.08529085508053372,0.0742
sub-056,CSplus2,63,0.198,0.03872822209756322,-0.07958298531583999,0.198
sub-056,CSminus2,64,0.0,0.20274171989750117,-0.3733390681023657,0.0
sub-056,CSminus2,65,0.0,0.16911623397261882,-0.31184141412050215,0.0
sub-056,CSplus2,66,0.0,0.03598281405056131,-0.07444072311142491,0.0
sub-056,CSminus2,67,0.0463,0.14350481623110295,-0.26580117967308003,0.0463
sub-056,CSplus2,68,0.0,0.033512567239988626,-0.06979184448127111,0.0
sub-056,CSminus2,69,0.1306,0.12334966826803163,-0.2297929939022799,0.1306
sub-053,CSplusUS1,1,2.9095,1.1623968001637008,0.5,2.9095
sub-053,CSminus1,2,1.8863,1.0266428395247877,-0.5,1.8863
sub-053,CSplus1,3,1.8105,1.0898988522341584,-0.5301955492655168,1.8105
sub-053,CSplusUS1,4,1.357,1.1581173297841045,0.5020096503436408,1.357
sub-053,CSminus1,5,1.3673,0.9633868268154141,-0.4698044507344823,1.3673
sub-053,CSplus1,6,1.1157,1.0859336638385777,-0.5283314544233932,1.1157
sub-053,CSplus1,7,0.671,1.0186875768092711,-0.4962604212189031,0.671
sub-053,CSminus1,8,1.0168,0.9044102844856626,-0.44161855181260806,1.0168
sub-053,CSplusUS1,9,0.449,1.0917664326280083,0.5336658368059801,0.449
sub-053,CSminus1,10,0.6642,0.8493989305514866,-0.4152967477328568,0.6642
sub-053,CSplusUS1,11,0.0599,1.1598370906784359,0.5012122937912032,0.0599
sub-053,CSplus1,12,1.2121,1.0875181678438017,-0.5290668477563873,1.2121
sub-053,CSminus1,13,0.4372,0.7980633689532088,-0.3907048720905577,0.4372
sub-053,CSplus1,14,0.696,1.020148243239287,-0.49693902896252223,0.696
sub-053,CSminus1,15,0.4601,0.7501369737856824,-0.3677191891465996,0.4601
sub-053,CSminus1,16,1.0976,0.7053739661471566,-0.34622552190003847,1.0976
sub-053,CSplus1,17,1.1888,0.9573596880769614,-0.4669606991045647,1.1888
sub-053,CSplusUS1,18,0.5424,1.0345682858277028,0.5610246338863005,0.5424
sub-053,CSminus1,19,1.0673,0.6635476648638325,-0.3261184583063852,1.0673
sub-053,CSplus1,20,0.5574,0.9707129200450241,-0.4732299457537328,0.5574
sub-053,CSplus1,21,0.4965,0.911185837586401,-0.4447900253106255,0.4965
sub-053,CSminus1,22,1.1198,0.624448894293301,-0.30730062814663084,1.1198
sub-053,CSplus1,23,0.5359,0.8556684908745429,-0.418234520878845,0.5359
sub-053,CSplusUS1,24,0.0361,0.9396215778974669,0.6065724806434417,0.0361
sub-053,CSminus1,25,0.3734,0.5878845341411806,-0.2896820438200988,0.3734
sub-053,CSplus1,26,1.5265,0.8820251087826291,-0.4306347977477214,1.5265
sub-053,CSminus1,27,0.5991,0.5536761977662521,-0.2731794990185207,0.5991
sub-053,CSplus1,28,0.4637,0.82830901097283,-0.4049392405641754,0.4637
sub-053,CSplus1,29,0.0996,0.778189280461002,-0.38093563610553044,0.0996
sub-053,CSminus1,30,0.0199,0.521659026822587,-0.25771601984844594,0.0199
sub-053,CSminusUS2,31,0.3156,0.6274345519507571,0.7567796364864016,0.3156
sub-053,CSplus2,32,0.4483,0.7314043405371754,-0.358502644235286,0.4483
sub-053,CSminus2,33,0.6292,0.5901119106312709,-0.29001765868586127,0.6292
sub-053,CSminusUS2,34,1.2838,0.690993454128307,0.7267547082762882,1.2838
sub-053,CSplus2,35,0.5454,0.6877131389580421,-0.3375283310613685,0.5454
sub-053,CSminus2,36,0.7257,0.649154063170697,-0.317939226095452,0.7257
sub-053,CSplus2,37,0.1461,0.646893418114061,-0.31790938438413574,0.1461
sub-053,CSminus2,38,0.5999,0.6101109239895208,-0.2992226602039109,0.5999
sub-053,CSminus2,39,0.2956,0.5736603312456671,-0.28172751539976554,0.2956
sub-053,CSplus2,40,0.253,0.6087401413707922,-0.29955039935245237,0.253
sub-053,CSminusUS2,41,0.1076,0.6753685997179237,0.7346333281028273,0.1076
sub-053,CSminus2,42,1.4043,0.6343129223588208,-0.3104508460384814,1.4043
sub-053,CSplus2,43,1.4646,0.5730640605083831,-0.28236322759946275,1.4646
sub-053,CSminusUS2,44,0.7017,0.7317666552377066,0.7078956668013885,0.7017
sub-053,CSminus2,45,0.8053,0.6867783448103423,-0.33535119877358455,0.8053
sub-053,CSplus2,46,1.5265,0.5396904107369401,-0.2662663838191278,1.5265
sub-053,CSplus2,47,0.7835,0.5084577211485697,-0.2511845043587429,0.7835
sub-053,CSminus2,48,0.293,0.644841245423016,-0.3153038208112708,0.293
sub-053,CSplus2,49,0.9753,0.4792167296991384,-0.2370478529501297,0.9753
sub-053,CSminusUS2,50,0.0856,0.741483850945608,0.7034157253760822,0.0856
sub-053,CSminus2,51,0.4157,0.6957488598141134,-0.33948757434741533,0.4157
sub-053,CSplus2,52,0.3945,0.451829392912036,-0.2237918691907238,0.3945
sub-053,CSminus2,53,0.8676,0.653124187725921,-0.3191236733568102,0.8676
sub-053,CSminus2,54,0.09,0.613379492135121,-0.30011243110356345,0.09
sub-053,CSplus2,55,0.1652,0.42616798147722773,-0.21135675582202157,0.1652
sub-053,CSminusUS2,56,0.346,0.7120568336585096,0.7176442627061826,0.346
sub-053,CSplus2,57,0.6361,0.402114253795596,-0.1996871012429765,0.6361
sub-053,CSminus2,58,0.3585,0.6682113089909432,-0.32615428858010537,0.3585
sub-053,CSplus2,59,0.254,0.3795587003024488,-0.18873153404498313,0.254
sub-053,CSminus2,60,1.3171,0.6273421725413036,-0.3066232408767426,1.3171
sub-053,CSminusUS2,61,0.0868,0.7249834195513146,0.7116127798358655,0.0868
sub-053,CSplus2,62,0.4607,0.35839985210596054,-0.17844240666756733,0.4607
sub-053,CSplus2,63,0.2028,0.3385436481047113,-0.1687755055542277,0.2028
sub-053,CSminus2,64,0.4251,0.6801827972998792,-0.33174358481250027,0.4251
sub-053,CSminus2,65,0.1357,0.6384328592380751,-0.3118044446571337,0.1357
sub-053,CSplus2,66,0.214,0.31990285531232876,-0.15968978543913598,0.214
sub-053,CSminus2,67,0.3157,0.5995075267306377,-0.29319164462483543,0.3157
sub-053,CSplus2,68,0.297,0.30239653762283913,-0.15114712562117893,0.297
sub-053,CSminus2,69,0.811,0.5631988233401369,-0.2758089040368139,0.811
sub-150,CSplusUS1,1,1.1899,0.2669861282895607,0.5,1.1899
sub-150,CSminus1,2,0.2934,0.17090208192590864,-0.5,0.2934
sub-150,CSplus1,3,0.5092,0.20312573763953207,-0.591699299217862,0.5092
sub-150,CSplusUS1,4,0.1095,0.2579872883309943,0.5268122357603926,0.1095
sub-150,CSminus1,5,0.0947,0.13867842621228244,-0.40830070078213954,0.0947
sub-150,CSplus1,6,0.187,0.19740882551011965,-0.5757172537422411,0.187
sub-150,CSplus1,7,0.1547,0.15800881065711828,-0.46243993541684797,0.1547
sub-150,CSminus1,8,0.1381,0.11545361045722341,-0.34341363732466934,0.1381
sub-150,CSplusUS1,9,0.153,0.22626900205310513,0.6153139769874929,0.153
sub-150,CSminus1,10,0.0135,0.09794570683157684,-0.294508619342825,0.0135
sub-150,CSplusUS1,11,0.1745,0.2700436897190307,0.4895595841633346,0.1745
sub-150,CSplus1,12,0.1374,0.20451719863929624,-0.5957873347918634,0.1374
sub-150,CSminus1,13,0.0663,0.08433223451615549,-0.25635143018373585,0.0663
sub-150,CSplus1,14,0.1015,0.16255352861331665,-0.4750096942386732,0.1015
sub-150,CSminus1,15,0.0299,0.07349532059414839,-0.22582687331865717,0.0299
sub-150,CSminus1,16,0.0,0.06470525389101286,-0.20092630755455101,0.0
sub-150,CSplus1,17,0.0111,0.1332470396971801,-0.3930836702802997,0.0111
sub-150,CSplusUS1,18,0.0518,0.207740064787465,0.6671017434394686,0.0518
sub-150,CSminus1,19,0.0342,0.057464079924111434,-0.18028711939805359,0.0342
sub-150,CSplus1,20,0.1323,0.1596138713564011,-0.4702314960973716,0.1323
sub-150,CSplus1,21,0.1381,0.1286805907920394,-0.3803173021064264,0.1381
sub-150,CSminus1,22,0.0598,0.05142020340258655,-0.162949838964275,0.0598
sub-150,CSplus1,23,0.0983,0.1068821589897384,-0.31912304546183856,0.0983
sub-150,CSplusUS1,24,0.0913,0.1867278919440002,0.7263415059998474,0.0913
sub-150,CSminus1,25,0.1853,0.046318466923930435,-0.14821879824311138,0.1853
sub-150,CSplus1,26,0.0316,0.14254928975656833,-0.4218430146775821,0.0316
sub-150,CSminus1,27,0.1372,0.0419694409419574,-0.13557739284158465,0.1372
sub-150,CSplus1,28,0.0,0.1146053096159687,-0.3401569487274321,0.0
sub-150,CSplus1,29,0.0,0.09511961671222678,-0.2853440377579702,0.0
sub-150,CSminus1,30,0.0492,0.03822975616236163,-0.12463421472221946,0.0492
sub-150,CSminusUS2,31,0.0676,0.13107313271047435,0.8849124271027841,0.0676
sub-150,CSplus2,32,0.3637,0.08070293688823654,-0.24492151445869348,0.3637
sub-150,CSminus2,33,0.4848,0.09660860291849094,-0.29010002815128255,0.4848
sub-150,CSminusUS2,34,0.2136,0.1722119255381911,0.7709372033760256,0.2136
sub-150,CSplus2,35,0.0101,0.06961793411529561,-0.21375440633861803,0.0101
sub-150,CSminus2,36,0.2823,0.12694857815450178,-0.3739078499144784,0.2823
sub-150,CSplus2,37,0.0428,0.06085224913108842,-0.18898537427591022,0.0428
sub-150,CSminus2,38,0.0982,0.0992154595700785,-0.2928999330337827,0.0982
sub-150,CSminus2,39,0.0721,0.08049222599360056,-0.24038492809059536,0.0721
sub-150,CSplus2,40,0.0,0.05376825681742463,-0.16884717973232163,0.0
sub-150,CSminusUS2,41,0.0886,0.16313814841894195,0.7971243631909695,0.0886
sub-150,CSminus2,42,0.2364,0.12145116435389598,-0.3581722364222239,0.2364
sub-150,CSplus2,43,0.0271,0.04794207859315731,-0.15217525280566815,0.0271
sub-150,CSminusUS2,44,0.1209,0.191785652650673,0.717223585478037,0.1209
sub-150,CSminus2,45,0.3267,0.1425879991096992,-0.41690227725196993,0.3267
sub-150,CSplus2,46,0.1126,0.04308024862861984,-0.13816678191742046,0.1126
sub-150,CSplus2,47,0.0881,0.038972960883539555,-0.12624883746243465,0.0881
sub-150,CSminus2,48,0.0931,0.1118604291068341,-0.3277308185108973,0.0931
sub-150,CSplus2,49,0.0124,0.035466232556454924,-0.11600101662144305,0.0124
sub-150,CSminusUS2,50,0.1138,0.18690521033002502,0.7311055216184135,0.1138
sub-150,CSminus2,51,0.0312,0.14001418316383532,-0.4098192259891174,0.0312
sub-150,CSplus2,52,0.0123,0.03244454261394763,-0.10710766070923916,0.0123
sub-150,CSminus2,53,0.1366,0.11052487873665054,-0.3241457187769779,0.1366
sub-150,CSminus2,54,0.0,0.09018309817067657,-0.2672383100235126,0.0
sub-150,CSplus2,55,0.051,0.02981958802496121,-0.09932710656963648,0.051
sub-150,CSminusUS2,56,0.0783,0.1714151796818137,0.7741394992894073,0.0783
sub-150,CSplus2,57,0.0491,0.02752276999522548,-0.0924712247009824,0.0491
sub-150,CSminus2,58,0.0105,0.1285200552174609,-0.3778366678430757,0.0105
sub-150,CSplus2,59,0.0,0.025500037255714328,-0.08639141403185409,0.0
sub-150,CSminus2,60,0.0107,0.101747586778429,-0.29962078578099866,0.0107
sub-150,CSminusUS2,61,0.0653,0.17940738918843546,0.7520381255337865,0.0653
sub-150,CSplus2,62,0.0769,0.023708264744273344,-0.08096878259730764,0.0769
sub-150,CSplus2,63,0.0611,0.02211265898028791,-0.07610711796039507,0.0611
sub-150,CSminus2,64,0.0,0.1343122076177532,-0.3937951197377591,0.0
sub-150,CSminus2,65,0.3125,0.10609331934023998,-0.311588692076861,0.3125
sub-150,CSplus2,66,0.0219,0.020684865845999417,-0.07172776189509357,0.0219
sub-150,CSminus2,67,0.0148,0.0866723664264354,-0.2571947065251356,0.0148
sub-150,CSplus2,68,0.0178,0.019401568703555028,-0.06776581243100771,0.0178
sub-150,CSminus2,69,0.0143,0.07250171843310145,-0.21767910589664657,0.0143
sub-065,CSplusUS1,1,0.6964,0.09356262056969247,0.5,0.6964
sub-065,CSminus1,2,0.2629,0.05927096723525909,-0.5,0.2629
sub-065,CSplus1,3,0.1027,0.06984446961417261,-0.5882945142405334,0.1027
sub-065,CSplusUS1,4,0.0235,0.09068983356725749,0.5257129267002493,0.0235
sub-065,CSminus1,5,0.0536,0.04869746485634585,-0.4117054857594687,0.0536
sub-065,CSplus1,6,0.191,0.06805306046707559,-0.5733604930863612,0.191
sub-065,CSplus1,7,0.1527,0.05515791278880363,-0.4641883094793352,0.1527
sub-065,CSminus1,8,0.0256,0.04099674947986765,-0.3491238982191879,0.0256
sub-065,CSplusUS1,9,0.0136,0.08029578092686045,0.6104709773820695,0.0136
sub-065,CSminus1,10,0.0588,0.035087443250485864,-0.30147633183307576,0.0588
sub-065,CSplusUS1,11,0.0372,0.09451811567521579,0.4897752890621494,0.0372
sub-065,CSplus1,12,0.036,0.07021351541629547,-0.5918649608977482,0.036
sub-065,CSminus1,13,0.0295,0.030418404465125417,-0.263927529267383,0.0295
sub-065,CSplus1,14,0.0,0.05655363129774429,-0.47577653164723216,0.0
sub-065,CSminus1,15,0.0333,0.026651293796586605,-0.2336211686890566,0.0333
sub-065,CSminus1,16,0.027,0.02356120758093821,-0.2087042600527134,0.027
sub-065,CSplus1,17,0.023,0.04696287136344656,-0.3973320807813261,0.023
sub-065,CSplusUS1,18,0.1184,0.07405530724846199,0.6608725151492499,0.1184
sub-065,CSminus1,19,0.0131,0.02099155659344161,-0.18790848392595588,0.0131
sub-065,CSplus1,20,0.0,0.055314228039731815,-0.4706927644813904,0.0
sub-065,CSplus1,21,0.0,0.04511186655535282,-0.3834555967562029,0.0
sub-065,CSminus1,22,0.0,0.01882969753215583,-0.17033256133015012,0.0
sub-065,CSplus1,23,0.0106,0.03791290581982607,-0.3244971987817175,0.0106
sub-065,CSplusUS1,24,0.0,0.0667448715061729,0.7197334924836296,0.0
sub-065,CSminus1,25,0.0241,0.01699251570534263,-0.1553173320360997,0.0241
sub-065,CSplus1,26,0.0,0.049310283448931666,-0.42223564309091144,0.0
sub-065,CSminus1,27,0.0,0.015417394527026835,-0.14236935070109724,0.0
sub-065,CSplus1,28,0.0,0.04011303128067465,-0.34296030306854636,0.0
sub-065,CSplus1,29,0.0111,0.033702362230749426,-0.2902285062613334,0.0111
sub-065,CSminus1,30,0.0148,0.014056323194149211,-0.1311119624193104,0.0148
sub-065,CSminusUS2,31,0.0163,0.04716358068325863,0.8787471646408136,0.0163
sub-065,CSplus2,32,0.132,0.028870925197921882,-0.2509549426071598,0.132
sub-065,CSminus2,33,0.0296,0.03298172885773306,-0.2891508071986431,0.0296
sub-065,CSminusUS2,34,0.5626,0.060614265153032545,0.7699816119693051,0.5626
sub-065,CSplus2,35,0.0,0.025088595893768766,-0.22034132530051806,0.0
sub-065,CSminus2,36,0.048,0.04307793450193926,-0.36986922824167795,0.048
sub-065,CSplus2,37,0.0183,0.022051962400018155,-0.1957717934349365,0.0183
sub-065,CSminus2,38,0.1025,0.034132185888874955,-0.29209147424191606,0.1025
sub-065,CSminus2,39,0.0,0.028102403046227402,-0.24220074336049174,0.0
sub-065,CSplus2,40,0.0,0.019567040914550277,-0.17562381381754502,0.0
sub-065,CSminusUS2,41,0.0108,0.05798238996138789,0.7937791776965154,0.0108
sub-065,CSminus2,42,0.0648,0.04147319961269091,-0.3555448101490936,0.0648
sub-065,CSplus2,43,0.0109,0.01750213136841606,-0.15881890630592668,0.0109
sub-065,CSminusUS2,44,0.0,0.06737974899477198,0.7172297569088871,0.0
sub-065,CSminus2,45,0.0112,0.04853587244360731,-0.4123563193103786,0.0112
sub-065,CSplus2,46,0.0,0.0157641657642828,-0.14460636299546029,0.0
sub-065,CSplus2,47,0.0159,0.014285368019925145,-0.13244536931540216,0.0159
sub-065,CSminus2,48,0.0,0.03858231689297152,-0.3267046360472248,0.0
sub-065,CSplus2,49,0.0113,0.013015177323678313,-0.121935584770801,0.0113
sub-065,CSminusUS2,50,0.0,0.06605604540776425,0.7293235011736021,0.0
sub-065,CSminus2,51,0.0,0.04787563156038182,-0.40643617288772255,0.0
sub-065,CSplus2,52,0.0,0.011915112727877255,-0.11277396442847791,0.0
sub-065,CSminus2,53,0.0,0.038265898444604415,-0.3238680976403582,0.0
sub-065,CSminus2,54,0.0285,0.03163971190535049,-0.26951926625776157,0.0285
sub-065,CSplus2,55,0.0,0.010955383952441234,-0.1047267569902195,0.0
sub-065,CSminusUS2,56,0.0,0.061005179635681556,0.7703666356341989,0.0
sub-065,CSplus2,57,0.0428,0.01011258632456623,-0.0976107260689629,0.0428
sub-065,CSminus2,58,0.0462,0.04405871861025081,-0.3756103286663506,0.0462
sub-065,CSplus2,59,0.0105,0.009368093058674946,-0.09128020139492764,0.0105
sub-065,CSminus2,60,0.0211,0.035304026268417985,-0.29999235974989663,0.0211
sub-065,CSminusUS2,61,0.0226,0.06358443456016427,0.7494196961271669,0.0226
sub-065,CSplus2,62,0.0385,0.0087069094311503,-0.08561793634185082,0.0385
sub-065,CSplus2,63,0.0676,0.008116840646252678,-0.08052851950896908,0.0676
sub-065,CSminus2,64,0.0738,0.04596812915407303,-0.3909018865044224,0.0738
sub-065,CSminus2,65,0.0,0.036764150857331396,-0.31158275263616414,0.0
sub-065,CSplus2,66,0.0,0.0075878774205854526,-0.07593354095947717,0.0
sub-065,CSminus2,67,0.0,0.030436483095083018,-0.25960783062831594,0.0
sub-065,CSplus2,68,0.0106,0.00711173559137048,-0.07176798901805241,0.0106
sub-065,CSminus2,69,0.062,0.025734138559957966,-0.22149394891200472,0.062
sub-154,CSplusUS1,1,0.4415,0.44629915919826674,0.5,0.4415
sub-154,CSplus1,2,0.9051,0.34832144909551865,-0.5933230653702942,0.9051
sub-154,CSminus1,3,0.7757,0.29293261479540067,-0.5,0.7757
sub-154,CSplusUS1,4,0.8499,0.432891579736727,0.5232688973079015,0.8499
sub-154,CSminus1,5,0.7775,0.237543780495283,-0.40667693462970494,0.7775
sub-154,CSplus1,6,0.4674,0.3389544443405513,-0.5775503023565631,0.4674
sub-154,CSplusUS1,7,1.0653,0.4260669786369429,0.5346213600062967,1.0653
sub-154,CSminus1,8,0.4782,0.19556252565670337,-0.3366227665673165,0.4782
sub-154,CSplus1,9,0.4406,0.33384967191692805,-0.569112895808733,0.4406
sub-154,CSminus1,10,0.0,0.16294827557308997,-0.282341361518657,0.0
sub-154,CSplusUS1,11,0.6636,0.4221721158950255,0.5410373575349812,0.6636
sub-154,CSplus1,12,0.4158,0.33082962139189726,-0.5641451235273128,0.4158
sub-154,CSminus1,13,0.1355,0.13715862658926017,-0.23941241916839234,0.1355
sub-154,CSplus1,14,0.3596,0.26643174214552523,-0.45505826177827086,0.3596
sub-154,CSminus1,15,0.1545,0.11647375002905692,-0.2049208833659563,0.1545
sub-154,CSplus1,16,0.0692,0.2181639920039469,-0.3743910413732162,0.0692
sub-154,CSplusUS1,17,0.0805,0.3343186440491074,0.6875515931556866,0.0805
sub-154,CSminus1,18,0.038,0.0996837362107702,-0.17684534509220406,0.038
sub-154,CSminus1,19,0.0143,0.08591377291751229,-0.153737579099871,0.0143
sub-154,CSplus1,20,0.3039,0.2624827578555702,-0.45044118437471914,0.3039
sub-154,CSplus1,21,0.1497,0.2123291644323735,-0.36503185933379606,0.1497
sub-154,CSminus1,22,0.0,0.0745176389708913,-0.13453419379428272,0.0
sub-154,CSplus1,23,0.232,0.17473487892348405,-0.30199722677863783,0.232
sub-154,CSminus1,24,0.0206,0.06500946581198722,-0.1184387599022044,0.0206
sub-154,CSplusUS1,25,0.069,0.2990448023339213,0.746516227226241,0.069
sub-154,CSplus1,26,0.0153,0.23353981099964616,-0.40188752501755864,0.0153
sub-154,CSminus1,27,0.0644,0.05701842547520529,-0.10484484481931172,0.0644
sub-154,CSplus1,28,0.087,0.188367205625057,-0.3246689213735312,0.087
sub-154,CSplus1,29,0.0,0.15473753525704903,-0.2681595962470789,0.0
sub-154,CSminus1,30,0.0,0.050257787719808135,-0.09328410737818058,0.0
sub-154,CSminusUS2,31,0.0714,0.19786984129064267,0.916609631128197,0.0714
sub-154,CSplus2,32,0.0127,0.12886887570051525,-0.22490170085692957,0.0127
sub-154,CSminus2,33,0.0,0.15035543203465532,-0.2615203264539749,0.0
sub-154,CSplus2,34,0.0,0.10853958497598402,-0.1909331983103246,0.0
